age	workclass	fnlwgt	education	education-num	marital-status	occupation	relationship	race	sex	capital-gain	capital-loss	hours-per-week	native-country	y
47.000	Private	120939.000	Some-college	10.000	Married-civ-spouse	Tech-support	Husband	White	Male	0.000	0.000	45.000	United-States	<=50K
41.000	Federal-gov	130760.000	Bachelors	13.000	Married-civ-spouse	Tech-support	Husband	White	Male	0.000	0.000	24.000	United-States	<=50K
23.000	Private	197387.000	5th-6th	3.000	Married-civ-spouse	Transport-moving	Other-relative	White	Male	0.000	0.000	40.000	Mexico	<=50K
36.000	Private	99374.000	Some-college	10.000	Divorced	Craft-repair	Not-in-family	White	Male	0.000	0.000	40.000	United-States	<=50K
40.000	Federal-gov	56795.000	Masters	14.000	Never-married	Exec-managerial	Not-in-family	White	Female	14084.000	0.000	55.000	United-States	>50K
35.000	Private	138992.000	Masters	14.000	Married-civ-spouse	Prof-specialty	Other-relative	White	Male	7298.000	0.000	40.000	United-States	>50K
24.000	Self-emp-not-inc	32921.000	HS-grad	9.000	Never-married	Sales	Not-in-family	White	Male	0.000	0.000	40.000	United-States	<=50K
26.000	Private	397317.000	Masters	14.000	Never-married	Prof-specialty	Not-in-family	White	Female	0.000	1876.000	40.000	United-States	<=50K
19.000	?	170653.000	HS-grad	9.000	Never-married	?	Own-child	White	Male	0.000	0.000	40.000	Italy	<=50K
51.000	Private	259323.000	Bachelors	13.000	Married-civ-spouse	Exec-managerial	Husband	White	Male	0.000	0.000	50.000	United-States	>50K
42.000	Local-gov	254817.000	Some-college	10.000	Never-married	Prof-specialty	Not-in-family	White	Female	0.000	1340.000	40.000	United-States	<=50K
37.000	State-gov	48211.000	HS-grad	9.000	Divorced	Adm-clerical	Unmarried	White	Female	0.000	0.000	35.000	United-States	<=50K
18.000	Private	140164.000	11th	7.000	Never-married	Sales	Own-child	White	Female	0.000	0.000	40.000	United-States	<=50K
36.000	Private	128757.000	Bachelors	13.000	Married-civ-spouse	Other-service	Husband	Black	Male	7298.000	0.000	36.000	United-States	>50K
35.000	Private	36270.000	HS-grad	9.000	Divorced	Craft-repair	Not-in-family	White	Male	0.000	0.000	60.000	United-States	<=50K
58.000	Self-emp-inc	210563.000	HS-grad	9.000	Married-civ-spouse	Sales	Wife	White	Female	15024.000	0.000	35.000	United-States	>50K
17.000	Private	65368.000	11th	7.000	Never-married	Sales	Own-child	White	Female	0.000	0.000	12.000	United-States	<=50K
44.000	Local-gov	160943.000	HS-grad	9.000	Married-civ-spouse	Transport-moving	Husband	Black	Male	0.000	0.000	40.000	United-States	<=50K
37.000	Private	208358.000	HS-grad	9.000	Married-civ-spouse	Craft-repair	Husband	White	Male	0.000	0.000	40.000	United-States	>50K
35.000	Private	153790.000	Some-college	10.000	Never-married	Sales	Not-in-family	Amer-Indian-Eskimo	Female	0.000	0.000	40.000	United-States	<=50K
60.000	Private	85815.000	HS-grad	9.000	Married-civ-spouse	Craft-repair	Husband	Asian-Pac-Islander	Male	0.000	0.000	40.000	United-States	<=50K
54.000	Self-emp-inc	125417.000	7th-8th	4.000	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0.000	0.000	40.000	United-States	>50K
37.000	Private	635913.000	Bachelors	13.000	Never-married	Exec-managerial	Not-in-family	Black	Male	0.000	0.000	60.000	United-States	>50K
50.000	Private	313321.000	Assoc-acdm	12.000	Divorced	Sales	Not-in-family	White	Female	0.000	0.000	40.000	United-States	<=50K
38.000	Private	182609.000	Bachelors	13.000	Married-civ-spouse	Sales	Husband	White	Male	0.000	0.000	50.000	Poland	<=50K
45.000	Private	109434.000	Bachelors	13.000	Married-civ-spouse	Prof-specialty	Husband	White	Male	0.000	0.000	55.000	United-States	<=50K
25.000	Private	255004.000	10th	6.000	Never-married	Craft-repair	Not-in-family	White	Male	0.000	0.000	40.000	United-States	<=50K
31.000	Private	197860.000	Some-college	10.000	Married-civ-spouse	Handlers-cleaners	Husband	White	Male	0.000	0.000	40.000	United-States	<=50K
64.000	?	187656.000	1st-4th	2.000	Divorced	?	Not-in-family	White	Male	0.000	0.000	40.000	United-States	<=50K
90.000	Private	51744.000	HS-grad	9.000	Never-married	Other-service	Not-in-family	Black	Male	0.000	2206.000	40.000	United-States	<=50K
54.000	Private	176681.000	HS-grad	9.000	Married-civ-spouse	Adm-clerical	Husband	Black	Male	0.000	0.000	20.000	United-States	<=50K
53.000	Local-gov	140359.000	Preschool	1.000	Never-married	Machine-op-inspct	Not-in-family	White	Female	0.000	0.000	35.000	United-States	<=50K
18.000	Private	243313.000	HS-grad	9.000	Never-married	Sales	Own-child	White	Female	0.000	0.000	40.000	United-States	<=50K
60.000	?	24215.000	10th	6.000	Divorced	?	Not-in-family	Amer-Indian-Eskimo	Female	0.000	0.000	10.000	United-States	<=50K
66.000	Self-emp-not-inc	167687.000	HS-grad	9.000	Married-civ-spouse	Farming-fishing	Husband	White	Male	1409.000	0.000	50.000	United-States	<=50K
75.000	Private	314209.000	Assoc-voc	11.000	Widowed	Adm-clerical	Not-in-family	White	Female	0.000	0.000	20.000	Columbia	<=50K
65.000	Private	176796.000	HS-grad	9.000	Divorced	Adm-clerical	Not-in-family	White	Female	0.000	0.000	40.000	United-States	<=50K
35.000	Private	538583.000	11th	7.000	Separated	Transport-moving	Not-in-family	Black	Male	3674.000	0.000	40.000	United-States	<=50K
41.000	Private	130408.000	HS-grad	9.000	Divorced	Sales	Unmarried	Black	Female	0.000	0.000	38.000	United-States	<=50K
25.000	Private	159732.000	Some-college	10.000	Never-married	Adm-clerical	Not-in-family	White	Male	0.000	0.000	42.000	United-States	<=50K
33.000	Private	110978.000	Some-college	10.000	Divorced	Craft-repair	Other-relative	Other	Female	0.000	0.000	40.000	United-States	<=50K
28.000	Private	76714.000	Prof-school	15.000	Never-married	Prof-specialty	Not-in-family	White	Male	0.000	0.000	55.000	United-States	>50K
59.000	State-gov	268700.000	HS-grad	9.000	Married-civ-spouse	Other-service	Husband	White	Male	0.000	0.000	40.000	United-States	<=50K
40.000	State-gov	170525.000	Some-college	10.000	Never-married	Adm-clerical	Not-in-family	White	Female	0.000	0.000	38.000	United-States	<=50K
41.000	Private	180138.000	Bachelors	13.000	Married-civ-spouse	Exec-managerial	Husband	White	Male	0.000	0.000	50.000	Iran	>50K
38.000	Local-gov	115076.000	Masters	14.000	Married-civ-spouse	Exec-managerial	Husband	White	Male	0.000	0.000	70.000	United-States	>50K
23.000	Private	115458.000	HS-grad	9.000	Never-married	Transport-moving	Own-child	White	Male	0.000	0.000	40.000	United-States	<=50K
40.000	Private	347890.000	Bachelors	13.000	Married-civ-spouse	Prof-specialty	Husband	White	Male	0.000	0.000	40.000	United-States	>50K
41.000	Self-emp-not-inc	196001.000	HS-grad	9.000	Married-civ-spouse	Other-service	Wife	White	Female	0.000	0.000	20.000	United-States	<=50K
24.000	State-gov	273905.000	Assoc-acdm	12.000	Married-civ-spouse	Protective-serv	Husband	White	Male	0.000	0.000	50.000	United-States	<=50K
20.000	?	119156.000	Some-college	10.000	Never-married	?	Own-child	White	Male	0.000	0.000	20.000	United-States	<=50K
38.000	Private	179488.000	Some-college	10.000	Divorced	Craft-repair	Not-in-family	White	Male	0.000	1741.000	40.000	United-States	<=50K
56.000	Private	203580.000	HS-grad	9.000	Married-civ-spouse	Adm-clerical	Husband	White	Male	0.000	0.000	35.000	?	<=50K
58.000	Private	236596.000	HS-grad	9.000	Married-civ-spouse	Adm-clerical	Husband	White	Male	0.000	0.000	45.000	United-States	>50K
32.000	Private	183916.000	HS-grad	9.000	Never-married	Other-service	Not-in-family	White	Female	0.000	0.000	34.000	United-States	<=50K
40.000	Private	207578.000	Assoc-acdm	12.000	Married-civ-spouse	Tech-support	Husband	White	Male	0.000	1977.000	60.000	United-States	>50K
45.000	Private	153141.000	HS-grad	9.000	Married-civ-spouse	Adm-clerical	Husband	White	Male	0.000	0.000	40.000	?	<=50K
41.000	Private	112763.000	Prof-school	15.000	Married-civ-spouse	Prof-specialty	Wife	White	Female	0.000	0.000	40.000	United-States	>50K
42.000	Private	390781.000	Bachelors	13.000	Married-civ-spouse	Adm-clerical	Wife	Black	Female	0.000	0.000	40.000	United-States	<=50K
59.000	Local-gov	171328.000	10th	6.000	Widowed	Other-service	Unmarried	Black	Female	0.000	0.000	30.000	United-States	<=50K
19.000	Local-gov	27382.000	Some-college	10.000	Never-married	Adm-clerical	Own-child	White	Male	0.000	0.000	40.000	United-States	<=50K
58.000	Private	259014.000	Some-college	10.000	Never-married	Transport-moving	Not-in-family	White	Male	0.000	0.000	20.000	United-States	<=50K
42.000	Self-emp-not-inc	303044.000	HS-grad	9.000	Married-civ-spouse	Farming-fishing	Husband	Asian-Pac-Islander	Male	0.000	0.000	40.000	Cambodia	>50K
20.000	Private	117789.000	HS-grad	9.000	Never-married	Other-service	Own-child	White	Female	0.000	0.000	40.000	United-States	<=50K
32.000	Private	172579.000	HS-grad	9.000	Separated	Other-service	Not-in-family	White	Female	0.000	0.000	30.000	United-States	<=50K
45.000	Private	187666.000	Assoc-voc	11.000	Widowed	Exec-managerial	Not-in-family	White	Female	0.000	0.000	45.000	United-States	<=50K
50.000	Private	204518.000	7th-8th	4.000	Divorced	Craft-repair	Not-in-family	White	Male	0.000	0.000	40.000	United-States	<=50K
36.000	Private	150042.000	Bachelors	13.000	Divorced	Prof-specialty	Own-child	White	Female	0.000	0.000	40.000	United-States	<=50K
45.000	Private	98092.000	HS-grad	9.000	Married-civ-spouse	Sales	Husband	White	Male	0.000	0.000	60.000	United-States	<=50K
17.000	Private	245918.000	11th	7.000	Never-married	Other-service	Own-child	White	Male	0.000	0.000	12.000	United-States	<=50K
59.000	Private	146013.000	Some-college	10.000	Married-civ-spouse	Sales	Husband	White	Male	4064.000	0.000	40.000	United-States	<=50K
26.000	Private	378322.000	11th	7.000	Married-civ-spouse	Craft-repair	Husband	White	Male	0.000	0.000	40.000	United-States	<=50K
37.000	Self-emp-inc	257295.000	Some-college	10.000	Married-civ-spouse	Exec-managerial	Husband	Asian-Pac-Islander	Male	0.000	0.000	75.000	Thailand	>50K
19.000	?	218956.000	Some-college	10.000	Never-married	?	Own-child	White	Male	0.000	0.000	24.000	Canada	<=50K
64.000	Private	21174.000	HS-grad	9.000	Married-civ-spouse	Exec-managerial	Husband	White	Male	0.000	0.000	40.000	United-States	>50K
33.000	Private	185480.000	Bachelors	13.000	Never-married	Prof-specialty	Not-in-family	White	Female	0.000	0.000	45.000	United-States	<=50K
33.000	Private	222205.000	HS-grad	9.000	Married-civ-spouse	Craft-repair	Wife	White	Female	0.000	0.000	40.000	United-States	>50K
61.000	Private	69867.000	HS-grad	9.000	Married-civ-spouse	Exec-managerial	Husband	White	Male	0.000	0.000	40.000	United-States	>50K
17.000	Private	191260.000	9th	5.000	Never-married	Other-service	Own-child	White	Male	1055.000	0.000	24.000	United-States	<=50K
50.000	Self-emp-not-inc	30653.000	Masters	14.000	Married-civ-spouse	Farming-fishing	Husband	White	Male	2407.000	0.000	98.000	United-States	<=50K
27.000	Local-gov	209109.000	Masters	14.000	Never-married	Prof-specialty	Own-child	White	Male	0.000	0.000	35.000	United-States	<=50K
30.000	Private	70377.000	HS-grad	9.000	Divorced	Prof-specialty	Own-child	White	Female	0.000	0.000	40.000	United-States	<=50K
43.000	Private	477983.000	HS-grad	9.000	Married-civ-spouse	Handlers-cleaners	Husband	Black	Male	0.000	0.000	40.000	United-States	<=50K
44.000	Private	170924.000	Some-college	10.000	Married-civ-spouse	Craft-repair	Husband	White	Male	7298.000	0.000	40.000	United-States	>50K
35.000	Private	190174.000	Some-college	10.000	Never-married	Exec-managerial	Not-in-family	White	Female	0.000	0.000	40.000	United-States	<=50K
25.000	Private	193787.000	Some-college	10.000	Never-married	Tech-support	Own-child	White	Female	0.000	0.000	40.000	United-States	<=50K
24.000	Private	279472.000	Some-college	10.000	Married-civ-spouse	Machine-op-inspct	Wife	White	Female	7298.000	0.000	48.000	United-States	>50K
22.000	Private	34918.000	Bachelors	13.000	Never-married	Prof-specialty	Not-in-family	White	Female	0.000	0.000	15.000	Germany	<=50K
42.000	Local-gov	97688.000	Some-college	10.000	Married-civ-spouse	Craft-repair	Husband	White	Male	5178.000	0.000	40.000	United-States	>50K
34.000	Private	175413.000	Assoc-acdm	12.000	Divorced	Sales	Unmarried	Black	Female	0.000	0.000	45.000	United-States	<=50K
60.000	Private	173960.000	Bachelors	13.000	Divorced	Prof-specialty	Not-in-family	White	Female	0.000	0.000	42.000	United-States	<=50K
21.000	Private	205759.000	HS-grad	9.000	Never-married	Handlers-cleaners	Own-child	White	Male	0.000	0.000	40.000	United-States	<=50K
57.000	Federal-gov	425161.000	Masters	14.000	Married-civ-spouse	Sales	Husband	White	Male	15024.000	0.000	40.000	United-States	>50K
41.000	Private	220531.000	Prof-school	15.000	Married-civ-spouse	Prof-specialty	Husband	White	Male	0.000	0.000	60.000	United-States	>50K
50.000	Private	176609.000	Some-college	10.000	Divorced	Other-service	Not-in-family	White	Male	0.000	0.000	45.000	United-States	<=50K
25.000	Private	371987.000	Bachelors	13.000	Never-married	Exec-managerial	Not-in-family	White	Female	0.000	0.000	40.000	United-States	<=50K
50.000	Private	193884.000	7th-8th	4.000	Married-civ-spouse	Craft-repair	Husband	White	Male	0.000	0.000	40.000	Ecuador	<=50K
36.000	Private	200352.000	Bachelors	13.000	Married-civ-spouse	Prof-specialty	Husband	White	Male	0.000	0.000	45.000	United-States	<=50K
31.000	Private	127595.000	HS-grad	9.000	Divorced	Prof-specialty	Not-in-family	White	Female	0.000	0.000	40.000	United-States	<=50K
29.000	Local-gov	220419.000	Bachelors	13.000	Never-married	Protective-serv	Not-in-family	White	Male	0.000	0.000	56.000	United-States	<=50K
21.000	Private	231931.000	Some-college	10.000	Never-married	Sales	Own-child	White	Male	0.000	0.000	45.000	United-States	<=50K
27.000	Private	248402.000	Bachelors	13.000	Never-married	Tech-support	Unmarried	Black	Female	0.000	0.000	40.000	United-States	<=50K
65.000	Private	111095.000	HS-grad	9.000	Married-civ-spouse	Transport-moving	Husband	White	Male	0.000	0.000	16.000	United-States	<=50K
37.000	Self-emp-inc	57424.000	Bachelors	13.000	Divorced	Sales	Not-in-family	White	Female	0.000	0.000	60.000	United-States	<=50K
39.000	?	157443.000	Masters	14.000	Married-civ-spouse	?	Wife	Asian-Pac-Islander	Female	3464.000	0.000	40.000	?	<=50K
24.000	Private	278130.000	HS-grad	9.000	Never-married	Craft-repair	Own-child	White	Male	0.000	0.000	40.000	United-States	<=50K
38.000	Private	169469.000	HS-grad	9.000	Divorced	Sales	Not-in-family	White	Male	0.000	0.000	80.000	United-States	<=50K
48.000	Private	146268.000	Bachelors	13.000	Married-civ-spouse	Adm-clerical	Husband	White	Male	7688.000	0.000	40.000	United-States	>50K
21.000	Private	153718.000	Some-college	10.000	Never-married	Other-service	Not-in-family	Asian-Pac-Islander	Female	0.000	0.000	25.000	United-States	<=50K
31.000	Private	217460.000	HS-grad	9.000	Married-civ-spouse	Transport-moving	Husband	White	Male	0.000	0.000	45.000	United-States	>50K
55.000	Private	238638.000	HS-grad	9.000	Married-civ-spouse	Sales	Husband	White	Male	4386.000	0.000	40.000	United-States	>50K
24.000	Private	303296.000	Some-college	10.000	Married-civ-spouse	Adm-clerical	Wife	Asian-Pac-Islander	Female	0.000	0.000	40.000	Laos	<=50K
43.000	Private	173321.000	HS-grad	9.000	Divorced	Adm-clerical	Not-in-family	White	Female	0.000	0.000	40.000	United-States	<=50K
26.000	Private	193945.000	Assoc-acdm	12.000	Never-married	Tech-support	Not-in-family	White	Male	0.000	0.000	45.000	United-States	<=50K
46.000	Private	83082.000	Assoc-acdm	12.000	Never-married	Prof-specialty	Not-in-family	White	Female	0.000	0.000	33.000	United-States	<=50K
35.000	Private	193815.000	Assoc-acdm	12.000	Married-civ-spouse	Adm-clerical	Husband	White	Male	0.000	0.000	40.000	United-States	>50K
41.000	Self-emp-inc	34987.000	Some-college	10.000	Married-civ-spouse	Farming-fishing	Husband	White	Male	0.000	0.000	54.000	United-States	>50K
26.000	Private	59306.000	Bachelors	13.000	Never-married	Sales	Not-in-family	White	Male	0.000	0.000	40.000	United-States	<=50K
34.000	Private	142897.000	Masters	14.000	Married-civ-spouse	Exec-managerial	Husband	Asian-Pac-Islander	Male	7298.000	0.000	35.000	Taiwan	>50K
19.000	?	860348.000	Some-college	10.000	Never-married	?	Own-child	Black	Female	0.000	0.000	25.000	United-States	<=50K
36.000	Self-emp-not-inc	205607.000	Bachelors	13.000	Divorced	Prof-specialty	Not-in-family	Black	Female	0.000	0.000	40.000	United-States	>50K
22.000	Private	199698.000	Some-college	10.000	Never-married	Sales	Own-child	White	Male	0.000	0.000	15.000	United-States	<=50K
24.000	Private	191954.000	Some-college	10.000	Never-married	Machine-op-inspct	Not-in-family	White	Male	0.000	0.000	40.000	United-States	<=50K
77.000	Self-emp-not-inc	138714.000	Some-college	10.000	Married-civ-spouse	Sales	Husband	White	Male	0.000	0.000	40.000	United-States	<=50K
22.000	Private	399087.000	5th-6th	3.000	Married-civ-spouse	Machine-op-inspct	Other-relative	White	Female	0.000	0.000	40.000	Mexico	<=50K
29.000	Private	423158.000	Some-college	10.000	Never-married	Tech-support	Not-in-family	White	Female	0.000	0.000	40.000	United-States	<=50K
62.000	Private	159841.000	HS-grad	9.000	Widowed	Other-service	Not-in-family	White	Female	0.000	0.000	24.000	United-States	<=50K
39.000	Self-emp-not-inc	174308.000	HS-grad	9.000	Married-civ-spouse	Exec-managerial	Husband	White	Male	0.000	0.000	40.000	United-States	<=50K
43.000	Private	50356.000	Some-college	10.000	Married-civ-spouse	Craft-repair	Husband	White	Male	0.000	1485.000	50.000	United-States	<=50K
35.000	Private	186110.000	HS-grad	9.000	Divorced	Transport-moving	Not-in-family	White	Male	0.000	0.000	45.000	United-States	<=50K
29.000	Private	200381.000	11th	7.000	Never-married	Exec-managerial	Not-in-family	White	Female	0.000	0.000	40.000	United-States	<=50K
76.000	Self-emp-not-inc	174309.000	Masters	14.000	Married-civ-spouse	Craft-repair	Husband	White	Male	0.000	0.000	10.000	United-States	<=50K
63.000	Self-emp-not-inc	78383.000	HS-grad	9.000	Married-civ-spouse	Farming-fishing	Husband	White	Male	0.000	0.000	45.000	United-States	<=50K
23.000	?	211601.000	Assoc-voc	11.000	Never-married	?	Own-child	Black	Female	0.000	0.000	15.000	United-States	<=50K
43.000	Private	187728.000	Some-college	10.000	Married-civ-spouse	Prof-specialty	Wife	White	Female	0.000	1887.000	50.000	United-States	>50K
58.000	Self-emp-not-inc	321171.000	HS-grad	9.000	Married-civ-spouse	Handlers-cleaners	Husband	White	Male	0.000	0.000	40.000	United-States	<=50K
66.000	Private	127921.000	HS-grad	9.000	Never-married	Transport-moving	Not-in-family	White	Male	2050.000	0.000	55.000	United-States	<=50K
41.000	Private	206565.000	Some-college	10.000	Never-married	Craft-repair	Not-in-family	Black	Male	0.000	0.000	45.000	United-States	<=50K
